,url,alt_text_percentage,aria_label_percentage
59,https://www.thecut.com/article/weight-loss-ozempic.html,0.9142857142857143,0.13333333333333333
60,https://nymag.com/intelligencer/2023/02/2024-convention-site-actually-help-democrats-win.html,0.9090909090909091,0.05056179775280899
61,https://www.thecut.com/2023/02/prada-review-milan-fashion-week.html,0.90625,0.14883720930232558
62,https://www.thecut.com/2023/02/gigi-hadid-leo-dicaprio-milan-dinner.html,0.8928571428571429,0.13675213675213677
63,https://www.vulture.com/books/,1.0,0.00819672131147541
64,https://nymag.com/intelligencer/2023/02/joe-biden-pretty-much-running-2024-jill-biden.html,0.90625,0.060240963855421686
65,https://www.vulture.com/tv/the-bachelor,1.0,0.0014577259475218659
66,https://nymag.com/intelligencer/2023/02/young-thug-trial-court-case-rico-charge.html,0.9117647058823529,0.07547169811320754
67,https://www.vulture.com/2023/02/rupauls-drag-race-spice-elimination-rap.html,0.8928571428571429,0.18232044198895028
68,https://www.vulture.com/2023/02/everything-everywhere-all-at-once-is-oscar-front-runner.html,0.896551724137931,0.17777777777777778
69,https://www.vulture.com/article/your-honor-recap-season-2-episode-7-part-seventeen.html,0.8928571428571429,0.16184971098265896
70,https://www.curbed.com/best-of-new-york,1.0,0.023529411764705882
71,https://www.vulture.com/article/below-deck-season-10-episode-14-recap-big-deck-energy.html,0.8888888888888888,0.17415730337078653
72,https://www.grubstreet.com/bestofnewyork/absolute-best-fish-taco-in-nyc.html,1.0,0.17032967032967034
73,https://www.vulture.com/2023/02/bts-solo-projects-tv-shows-group-activities.html,0.8888888888888888,0.16371681415929204
74,https://nymag.com/maglinks/nym-home-04,0.8275862068965517,0.0
75,https://www.grubstreet.com/2023/02/underground-gourmet-german-doner-kebab-nyc.html,0.9032258064516129,0.19480519480519481
76,https://www.vulture.com/article/the-bachelor-recap-week-six-season-27-episode-6.html,0.8888888888888888,0.17582417582417584
77,https://nymag.com/legal-leaders/2022/top-rated-lawyers,1.0,0.009523809523809525
78,https://www.vulture.com/2023/02/miley-cyrus-new-album-endless-summer-vacation.html,0.8928571428571429,0.16477272727272727
79,https://www.vulture.com/tv/your-honor,1.0,0.0016863406408094434
80,https://www.curbed.com/2023/02/listening-in-on-line-at-glossiers-new-soho-flagship-shop.html,0.8888888888888888,0.16233766233766234
81,https://www.vulture.com/article/best-new-tv-movies-books-music.html,0.896551724137931,0.15137614678899083
82,https://nymag.com/intelligencer/tech/,1.0,0.010526315789473684
83,https://nymag.com/maglinks/nym-home-01,0.0,0.0
84,https://subs.nymag.com/magazine/subscribe/official-subscription.html?itm_source=sitepromo&itm_medium=subscribe-button-2&itm_campaign=evergreen,0.0,0.0
85,https://nymag.com/strategist/article/best-chefs-knives.html,1.0,0.05605381165919283
86,https://nymag.com/strategist/home,1.0,0.00546448087431694
87,https://www.grubstreet.com/2023/02/nyc-city-council-streeteries-permanent.html,0.8928571428571429,0.1836734693877551
88,https://www.vulture.com/,1.0,0.005291005291005291
89,https://nymag.com/intelligencer/ideas/,1.0,0.010526315789473684
90,https://www.vulture.com/2023/02/marvel-vfx-workers-on-ant-man-and-the-wasp-quantumania.html,0.9,0.1702127659574468
